RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.010873,0.000118,-0.532265,6.174994,3.476806,1.595248,5.546367,17.383171,8.792460,7.028290,4.700340,421.875000,398.437500,93.750000,0
0.010834,0.000117,-0.198571,5.670774,3.702703,1.547657,5.730515,17.000713,8.921291,7.185884,4.786960,398.437500,421.875000,93.750000,0
0.010637,0.000111,0.293205,5.595950,4.360463,1.491279,6.502665,15.756701,8.992288,5.118863,5.008944,398.437500,93.750000,421.875000,0
0.008842,0.000078,-0.023819,4.072718,2.862266,1.479161,4.233751,12.201486,6.438818,4.952379,4.451215,398.437500,375.000000,93.750000,0
0.006879,0.000047,-0.078775,3.985584,2.834370,1.420629,4.026588,11.601006,3.979643,3.882748,3.149576,93.750000,187.500000,375.000000,0
0.009521,0.000076,-1.203695,3.909503,1.179521,1.583912,1.868257,12.195655,7.898075,7.674142,4.107559,0.000000,23.437500,46.875000,0
0.005660,0.000032,0.333858,4.639490,3.591775,1.471255,5.284418,14.516653,3.504225,2.794173,2.259203,93.750000,187.500000,398.437500,0
0.011225,0.000093,-0.593167,2.760767,1.348474,1.400475,1.888504,8.059095,11.777147,11.304763,4.334476,0.000000,23.437500,46.875000,0
0.009876,0.000082,1.221371,3.914720,3.642725,1.557307,5.672841,11.358060,8.206569,8.101910,4.706663,23.437500,0.000000,93.750000,0
0.008202,0.000067,0.031728,5.112176,3.374289,1.525597,5.147806,15.386789,5.207112,5.084847,4.491034,93.750000,421.875000,117.187500,0
0.008107,0.000065,0.026070,4.578819,3.162745,1.481541,4.685736,14.006388,5.299619,5.025360,3.988984,421.875000,93.750000,117.187500,0
0.008655,0.000070,-0.494684,4.298222,2.390534,1.494126,3.571759,12.908386,5.775194,4.806973,4.439519,398.437500,93.750000,0.000000,0
0.016019,0.000200,-0.481319,2.893161,1.841812,1.442536,2.656880,9.099670,15.423708,15.116406,7.215894,0.000000,23.437500,398.437500,0
0.020472,0.000276,-0.862181,2.907849,0.786668,1.459421,1.148081,8.002554,24.500294,19.157221,8.092549,0.000000,23.437500,398.437500,0
0.010174,0.000104,0.106902,5.354168,3.596708,1.556093,5.596812,15.840954,8.465564,5.723386,4.671097,398.437500,93.750000,375.000000,0
0.016884,0.000224,0.978288,4.063180,3.450123,1.500171,5.175774,10.636312,16.000240,15.006013,7.537815,0.000000,23.437500,398.437500,0
0.008243,0.000068,-0.223335,4.403631,3.048248,1.450573,4.421707,13.092582,5.030464,4.748584,4.594530,375.000000,398.437500,93.750000,0
0.006419,0.000041,-0.124226,3.637672,2.642087,1.403821,3.709018,11.547975,3.885050,3.692844,3.573915,93.750000,187.500000,375.000000,0
0.008621,0.000059,-1.362264,4.151699,0.830255,1.590084,1.320176,9.832780,7.908760,7.687018,4.125930,0.000000,23.437500,46.875000,0
