RMS,Mean,Median,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
46.687355,-7.4473033,-1.3958316,2124.2468,-0.3891374170780182,1.7683024,3.4748201,1.4325922,4.978,0.15274896,33419.09375,32617.70703125,23660.384765625,304.6875,58.59375,949.21875,1
42.217743,-7.567066,-1.88105,1725.0774,-0.20588408410549164,1.3557005,3.209418,1.4689925,4.714611,0.16404781,36401.57421875,29015.345703125,23448.21484375,58.59375,304.6875,457.03125,1
40.60623,-8.256612,-1.7547677,1580.6942,-0.2828657031059265,1.9493299,3.336788,1.5632588,5.216263,0.20081569,29954.310546875,26401.783203125,21797.8515625,58.59375,304.6875,457.03125,1
34.191765,-7.670926,-1.8653164,1110.2336,-0.339785635471344,2.3925605,3.5385385,1.5369853,5.4386816,0.24447913,26046.5546875,23921.5078125,18773.482421875,46.875,468.75,304.6875,1
28.446636,-2.814175,-0.4750502,801.29144,-0.2976318597793579,1.022686,2.711578,1.4674264,3.979041,0.20525979,42178.0234375,11241.205078125,9831.546875,58.59375,457.03125,210.9375,1
28.229267,-1.9848019,-0.114136264,792.9521,-0.36660489439964294,1.1580982,2.7324574,1.5083568,4.121521,0.22022265,41968.14453125,12076.8662109375,10573.193359375,58.59375,457.03125,574.21875,1
28.321537,-2.4184802,-0.24005215,796.2605,-0.3363862931728363,1.1104255,2.723555,1.5099459,4.112421,0.21925129,44668.2265625,13457.158203125,10003.6962890625,58.59375,433.59375,574.21875,1
23.145403,2.114599,0.05363462,531.2382,-0.22286203503608704,1.7889323,3.332639,1.5095701,5.0308523,0.32811803,32924.3828125,10431.1962890625,6523.39013671875,58.59375,515.625,1664.0625,1
19.133205,3.438897,0.05363462,354.25354,0.18002566695213318,1.4976931,3.2454677,1.4869692,4.8259106,0.37505376,19504.306640625,10916.119140625,7515.36279296875,58.59375,515.625,386.71875,1
19.563053,2.5504627,0.5155524,376.2082,0.031568996608257294,1.2235584,3.174157,1.4510871,4.605978,0.34164786,23394.326171875,11692.44140625,6179.7451171875,70.3125,515.625,386.71875,1
19.41223,3.1670027,0.44500828,366.8047,0.012998649850487709,1.3272882,3.1988184,1.4458116,4.6248894,0.3444591,22941.2578125,11659.0009765625,5313.009765625,70.3125,515.625,187.5,1
23.03446,-2.931458,-0.07217437,521.9929,-0.5213602781295776,1.56603,2.6957958,1.5041424,4.0548606,0.26478103,22739.046875,7295.92138671875,6995.3603515625,58.59375,375.0,515.625,1
29.041338,-9.477215,-1.0076691,753.5818,-1.1272259950637817,1.7901573,2.2335284,1.573863,3.5152678,0.19050604,37379.1171875,6756.650390625,6471.26220703125,58.59375,386.71875,210.9375,1
28.540102,-9.521505,-2.200717,723.8784,-1.1863631010055542,2.1484551,2.272755,1.6090226,3.656914,0.20616806,34203.0390625,7005.75341796875,6769.140625,58.59375,304.6875,597.65625,1
28.88241,-10.214065,-1.9492326,729.8666,-1.1104402542114258,1.9444861,2.2458186,1.5704367,3.5269163,0.19177067,34247.65234375,8161.09375,6811.76708984375,58.59375,304.6875,597.65625,1
28.948536,-4.7079587,-0.84125483,815.8529,-0.6293821334838867,2.2160568,3.1158984,1.5439496,4.81079,0.25658005,38687.7734375,9712.8623046875,7401.35986328125,35.15625,164.0625,597.65625,1
26.039095,-5.8962116,-1.5628328,643.26917,-0.10634087771177292,1.4760137,3.4640489,1.4822799,5.1346903,0.29229313,32615.50390625,6234.4091796875,5238.2607421875,35.15625,199.21875,316.40625,1
26.587887,-5.813021,-1.3918089,673.1245,-0.046923380345106125,1.2183623,3.3925486,1.4481965,4.9130774,0.26760688,36149.66796875,5917.27197265625,4967.65625,35.15625,316.40625,738.28125,1
26.26581,-5.073696,-1.1841943,664.1503,-0.10561126470565796,1.3365211,3.4341488,1.4803121,5.083612,0.28650674,30622.3515625,6760.02392578125,5594.82861328125,35.15625,363.28125,562.5,1
30.727644,-6.856062,-0.9081641,897.1825,-1.0715696811676025,2.7864614,2.6120872,1.5924667,4.1596622,0.21557537,32139.8828125,7611.50439453125,6344.88037109375,117.1875,492.1875,328.125,1
39.510994,0.6362889,-0.04700644,1560.7137,0.04085124656558037,2.60675,3.9512844,1.6228778,6.4124517,0.2633856,51684.09375,9376.0888671875,9090.2373046875,140.625,257.8125,433.59375,1
39.11552,0.6110523,-0.051627595,1529.6504,0.036328282207250595,2.8200092,3.9912333,1.6663163,6.650657,0.28331718,51626.9609375,10040.9111328125,7562.51708984375,140.625,257.8125,515.625,1
39.489887,-0.72893965,0.0007327547,1558.9197,0.11663783341646194,2.6263146,3.9533963,1.6201172,6.4049654,0.26277095,55721.1953125,9785.25,7378.26904296875,140.625,257.8125,421.875,1
33.38416,-0.025755525,-0.058388576,1114.5013,0.9497315883636475,4.493791,4.6764445,1.6728624,7.8230486,0.3920088,41169.21484375,20511.240234375,13142.4814453125,140.625,23.4375,257.8125,1
23.66552,-6.4991274,-1.8269157,517.8182,-0.6699895262718201,2.411725,2.7419877,1.5162946,4.157661,0.2663892,27521.546875,9176.2412109375,7068.76025390625,58.59375,257.8125,527.34375,1
23.793236,-6.3888545,-1.5614645,525.3005,-0.6763896942138672,2.2885518,2.7272694,1.5174079,4.13838,0.2639242,26409.9609375,8660.4814453125,7891.32666015625,58.59375,257.8125,527.34375,1
23.460768,-5.774399,-1.8433678,517.0639,-0.6818346381187439,2.5838013,2.7659183,1.5367284,4.250465,0.27841416,23690.03515625,9118.1884765625,7952.9501953125,58.59375,246.09375,527.34375,1
26.332886,-8.902304,-2.353984,614.1699,-0.7456526756286621,1.4407582,2.4642406,1.54202,3.799908,0.22251773,32683.958984375,9956.1201171875,7295.91455078125,46.875,175.78125,398.4375,1
20.728714,-4.491398,-1.5564833,409.50696,-0.5606933832168579,1.7550159,2.8421483,1.5079163,4.285722,0.31176606,20404.8125,7192.15380859375,5882.29833984375,35.15625,304.6875,1664.0625,1
20.947441,-4.4543066,-0.99680483,418.95444,-0.5406932830810547,1.5582666,2.8124714,1.4729913,4.142746,0.29131144,22929.486328125,7967.11767578125,5911.69482421875,58.59375,304.6875,187.5,1
20.574335,-3.659944,-0.059936836,409.90805,-0.712341845035553,1.7389607,2.8634741,1.5001203,4.2955556,0.31319845,25768.26953125,6516.224609375,6195.92724609375,35.15625,316.40625,187.5,1
20.035976,-3.4455843,-0.10186793,389.5683,-0.2315269261598587,1.1448689,3.4161274,1.4507618,4.955987,0.35885233,21772.142578125,7926.74853515625,6883.75927734375,35.15625,187.5,316.40625,1
22.99991,-3.33147,-0.19594353,517.89716,0.27151164412498474,1.4650755,3.314348,1.4735489,4.8838534,0.31289673,26458.16015625,8365.5771484375,5084.01806640625,35.15625,468.75,597.65625,1
22.757391,-2.9780064,-0.57504046,509.0302,0.24593403935432434,1.5871239,3.349668,1.4914755,4.995948,0.32742476,23679.837890625,9119.451171875,5736.02587890625,35.15625,468.75,585.9375,1
22.785234,-3.0938509,-0.06479867,509.59494,0.24468180537223816,1.5886574,3.3455749,1.513673,5.064106,0.33641964,21860.75390625,10480.7177734375,6521.66015625,105.46875,468.75,585.9375,1
26.529606,-3.3863235,-0.012397621,692.3529,-0.3868747651576996,2.145083,2.8733826,1.5677029,4.50461,0.26618904,26411.845703125,8026.9404296875,7459.0966796875,93.75,445.3125,585.9375,1
24.838745,-5.902299,-0.07202142,582.1261,-0.8317468166351318,2.366991,2.881733,1.5734799,4.5343485,0.287241,26837.892578125,10578.7978515625,5980.53466796875,82.03125,304.6875,597.65625,1
24.841978,-5.808247,-0.030436072,583.38806,-0.8420875668525696,2.3601665,2.881358,1.590995,4.5842257,0.293595,28845.84375,9268.3017578125,6759.4072265625,82.03125,304.6875,597.65625,1
24.740273,-5.2664638,-0.2679576,584.34546,-0.8962271809577942,2.415441,2.893203,1.5885184,4.5959063,0.295093,28485.8515625,8163.37158203125,5413.85498046875,82.03125,304.6875,597.65625,1
18.631021,-3.7816951,-0.21705431,332.81378,-0.7446120381355286,1.2608113,2.77999,1.5083965,4.193327,0.33949828,20449.8359375,7317.85791015625,6903.77392578125,58.59375,234.375,457.03125,1
20.246576,-0.7808594,-0.03309383,409.31412,0.2502566874027252,2.5753274,4.355238,1.5472931,6.7388296,0.5149979,26844.68359375,6074.1845703125,4803.07080078125,117.1875,492.1875,292.96875,1
21.738293,-2.0405216,-0.34371293,468.38965,0.11559046804904938,1.8836241,4.0563745,1.4945071,6.0622807,0.41678163,31593.3203125,6621.5966796875,5669.71923828125,117.1875,492.1875,281.25,1
21.884197,-3.5100708,-0.9475946,466.5975,0.29387280344963074,1.973351,4.0293303,1.4734331,5.9369483,0.39972663,31045.626953125,6731.66796875,5504.2919921875,117.1875,492.1875,328.125,1
26.146671,-0.6040593,-0.69140697,683.28357,0.8135123252868652,2.0723186,4.1948566,1.4927168,6.2617335,0.35748318,36463.4921875,9258.337890625,5218.7119140625,117.1875,328.125,621.09375,1
26.6393,-2.2037525,-0.10120179,704.7957,0.12974679470062256,2.3102179,4.1172833,1.5205429,6.2605057,0.357343,34247.52734375,8695.74609375,7928.5107421875,46.875,175.78125,339.84375,1
25.44428,-1.2409558,-0.13558602,645.87146,0.18177740275859833,2.9894729,4.310656,1.5744846,6.7870617,0.41998136,32906.16796875,8902.7978515625,8126.8154296875,46.875,187.5,339.84375,1
25.647636,-1.613952,-0.056741633,655.1964,0.20621998608112335,2.8459601,4.2764773,1.553123,6.641896,0.40220788,33436.46484375,7509.3115234375,6934.25732421875,46.875,187.5,339.84375,1
21.23436,-1.8453872,0.0,447.4926,-0.9394699335098267,2.719802,3.0084822,1.540995,4.636056,0.3364424,27491.80859375,6935.59814453125,6294.65283203125,82.03125,234.375,433.59375,1
20.089256,-1.7556825,-0.034834005,400.49588,-0.1798970103263855,1.039679,3.001172,1.4472997,4.3435955,0.3129277,25471.181640625,10979.6025390625,8496.3701171875,58.59375,199.21875,585.9375,1
20.386427,-1.8518057,-0.01910007,412.17725,-0.21050457656383514,0.93071365,2.9574242,1.4339099,4.24068,0.29827458,25933.654296875,8995.462890625,8529.28515625,58.59375,585.9375,187.5,1
20.25862,-1.4416182,-0.016828362,408.3334,-0.2581961750984192,1.0061817,2.976082,1.4416909,4.290591,0.30533698,25288.955078125,9608.8193359375,7756.7607421875,58.59375,187.5,585.9375,1
23.521935,-3.1327028,-0.14473803,543.46765,-0.3523620665073395,1.3675299,2.7995825,1.4587888,4.0839996,0.25328243,36249.625,9611.8359375,6833.6298828125,117.1875,234.375,597.65625,1
21.632154,-3.9186678,-0.3260545,452.59412,-0.4141976535320282,2.04959,3.0441532,1.4825323,4.5130553,0.30929652,21818.103515625,10027.12890625,7479.7666015625,117.1875,234.375,445.3125,1
22.887207,-4.884327,-0.4087582,499.9676,-0.3810217082500458,1.3491716,2.8772228,1.4458457,4.1600204,0.26279956,25457.623046875,10801.01171875,7335.6845703125,35.15625,164.0625,445.3125,1
23.362658,-4.902191,-0.5174967,521.78235,-0.35775768756866455,1.091794,2.8186688,1.4217688,4.007495,0.243882,25977.28515625,11043.0908203125,6982.55126953125,58.59375,175.78125,445.3125,1
21.51587,-2.1711946,-0.1558007,458.2185,-0.04181109368801117,0.83278847,3.5036516,1.4127426,4.949758,0.32500356,20696.134765625,8651.2392578125,8476.7080078125,58.59375,187.5,445.3125,1
27.522076,-0.5114423,-0.03365671,757.203,-0.31174349784851074,1.1853528,2.8567286,1.4568235,4.1617494,0.22029349,39891.546875,6701.673828125,5991.185546875,117.1875,738.28125,234.375,1
26.33168,0.17570531,-0.062214248,693.32654,-0.29278138279914856,1.7719793,2.985875,1.5089989,4.5056815,0.2582087,43085.109375,6615.2275390625,6050.2841796875,117.1875,632.8125,1136.71875,1
26.030315,-0.053666472,-0.043949272,677.5744,-0.2671207785606384,1.9310617,3.0204437,1.5293562,4.619334,0.27139926,40702.62890625,6530.5,6411.69677734375,117.1875,738.28125,433.59375,1
27.850079,-3.920287,-0.2430906,760.2581,-0.4799885153770447,1.5271382,2.8230836,1.5121769,4.269002,0.23179418,30971.287109375,5774.79541015625,5420.78564453125,93.75,738.28125,246.09375,1
25.040565,-3.136014,-0.22248432,617.1953,-0.09180720150470734,2.0393715,3.5902903,1.4995754,5.383911,0.32242006,30144.8125,4892.40283203125,4583.50244140625,117.1875,246.09375,515.625,1
25.66145,-2.1256292,-0.1529584,653.9917,-0.1394507735967636,1.617424,3.5034225,1.4565371,5.102865,0.2896373,38177.3671875,5386.18408203125,3734.191162109375,117.1875,492.1875,960.9375,1
27.485601,-1.6986927,-0.038868647,752.57275,-0.39069560170173645,1.2318172,3.270909,1.4332632,4.6880736,0.24446411,45608.8515625,6139.4111328125,4631.17626953125,117.1875,527.34375,351.5625,1
31.238647,-3.6312249,-0.10691239,962.66724,-0.47423186898231506,0.7202482,2.8779383,1.4458214,4.160985,0.19258328,40903.88671875,7690.08837890625,5784.8564453125,117.1875,328.125,480.46875,1
36.177402,-6.285016,-0.19866887,1269.3031,-0.2533378303050995,0.521965,3.2097719,1.441603,4.627217,0.18438607,53050.99609375,19856.267578125,5903.2626953125,46.875,175.78125,304.6875,1
36.690716,-5.5762334,-0.07917511,1315.1143,-0.2293786257505417,0.4050889,3.1648662,1.4060477,4.449953,0.17052943,48209.22265625,5993.69677734375,4446.04296875,46.875,304.6875,562.5,1
43.159756,-5.943142,-1.8035555,1827.4436,-0.023792805150151253,0.9484482,3.1297965,1.3815024,4.323821,0.13840136,50206.6953125,10485.0322265625,8773.9833984375,140.625,328.125,457.03125,1
118.02572,-9.342008,-2.0960984,13842.798,-0.2311067134141922,4.942794,4.3103538,1.7311945,7.46206,0.10945307,157225.765625,52761.3984375,21570.216796875,117.1875,457.03125,339.84375,1
169.2871,-5.0893826,-1.3177495,28632.22,0.02906930260360241,2.1054974,3.5970533,1.604983,5.773209,0.05473484,253728.9375,121151.046875,44586.42578125,117.1875,433.59375,644.53125,1
171.28622,-5.539521,-1.7240851,29308.283,0.04346136748790741,1.8901939,3.555071,1.548442,5.5048213,0.049764052,251959.140625,123184.9921875,48373.3984375,117.1875,433.59375,632.8125,1
177.7328,-3.31988,-0.8544611,31577.93,0.043856751173734665,1.3827586,3.4261243,1.4885687,5.1000214,0.042714298,243904.6875,144752.8125,60612.6796875,117.1875,433.59375,632.8125,1
219.7104,1.7470853,-0.25344366,48269.613,0.5123159289360046,2.3135962,4.854611,1.5137717,7.348772,0.050631933,230502.9375,126044.6015625,71472.1171875,398.4375,117.1875,597.65625,1
242.74492,-1.1147275,-1.3941777,58923.855,0.6312147378921509,2.3749585,4.393948,1.4938686,6.5639806,0.040395178,429993.875,142460.359375,108940.1015625,398.4375,691.40625,93.75,1
246.9077,-1.152549,-2.6726809,60962.08,0.6171219348907471,2.0805035,4.3198676,1.4487863,6.2585645,0.036723528,445557.59375,165942.015625,119772.28125,398.4375,691.40625,93.75,1
244.29338,-4.8981247,-2.6705463,59655.266,0.6626827120780945,2.3067021,4.3660965,1.4632586,6.3887286,0.038266946,396530.28125,155475.671875,116038.4453125,398.4375,691.40625,93.75,1
220.02367,-9.945279,-2.239344,48311.508,0.3925952613353729,2.261404,4.29602,1.4513643,6.23509,0.041129153,262349.6875,123163.9609375,95334.9453125,375.0,585.9375,82.03125,1
205.2923,-5.5208645,-1.9651453,42114.457,0.3785311281681061,1.6082315,4.081071,1.4227626,5.806395,0.04024078,333677.6875,125612.78125,115618.0859375,386.71875,679.6875,93.75,1
202.06433,-5.252253,-1.7135513,40802.406,0.3669716715812683,1.7972474,4.146266,1.436239,5.9550285,0.042327333,356735.96875,122391.78125,114660.9453125,386.71875,93.75,574.21875,1
203.84142,-3.061963,-2.4898186,41541.945,0.38428303599357605,1.7146211,4.110119,1.439196,5.9152665,0.041763976,349699.625,119702.328125,118815.3515625,386.71875,93.75,574.21875,1
215.24706,0.68009996,-2.7608337,46330.836,0.7235013842582703,2.3447251,4.2095366,1.4746677,6.2076674,0.042529024,359926.28125,149981.59375,110102.515625,386.71875,93.75,574.21875,1
223.2567,-0.69967014,-2.6638522,49843.06,0.6940338015556335,1.7864785,4.0585136,1.458903,5.9209776,0.03869148,393382.78125,161742.15625,91924.390625,386.71875,93.75,574.21875,1
223.86392,-3.4398482,-2.9744759,50103.22,0.7165820598602295,1.7722278,4.047505,1.4517809,5.8760905,0.038107056,408604.53125,162419.609375,86269.8203125,386.71875,93.75,574.21875,1
224.00545,-1.1796753,-1.5790675,50177.043,0.6752681732177734,1.6964335,4.0449476,1.4474015,5.854664,0.037829656,408166.84375,160431.0625,80530.125,386.71875,93.75,574.21875,1
228.31528,1.003608,-1.6431046,52126.863,0.7193795442581177,1.542386,3.8023357,1.4482623,5.5067797,0.034930915,425999.0625,149800.234375,60912.09375,386.71875,93.75,210.9375,1
227.9568,-4.2291937,-1.5602874,51946.418,0.6841187477111816,1.9197264,3.9166524,1.4617116,5.7250166,0.03671013,446325.8125,153489.03125,75289.5625,386.71875,93.75,574.21875,1
227.41814,-4.175399,-1.8629982,51701.57,0.6918850541114807,1.9618006,3.9259295,1.4703358,5.7724347,0.03732076,442883.6875,162983.1875,77895.828125,386.71875,93.75,574.21875,1
226.05453,-5.1501765,-1.8478878,51074.13,0.7000285387039185,2.065546,3.9496114,1.470433,5.807639,0.037777364,436002.875,159268.046875,78568.671875,386.71875,93.75,574.21875,1
184.36594,-4.9150605,-1.964348,33966.64,0.612204909324646,2.8592825,4.842693,1.4651232,7.0951414,0.056383826,241243.5,139820.296875,65398.73828125,386.71875,93.75,585.9375,1
120.27561,-2.334714,-4.3911877,14460.771,0.7194144129753113,1.3115349,4.1126657,1.3863816,5.7017245,0.0657221,140687.484375,114501.921875,47977.77734375,363.28125,93.75,585.9375,1
114.5644,-0.6199622,-1.7784255,13124.617,0.7607871294021606,1.9352093,4.3176885,1.458679,6.298121,0.08019015,135662.9375,102367.8125,40295.08984375,363.28125,93.75,574.21875,1
107.2118,-0.85954285,-0.08482106,11493.632,0.8682143688201904,3.0719695,4.613796,1.5741832,7.262961,0.10664154,113286.234375,95270.265625,61975.57421875,281.25,93.75,457.03125,1
70.554955,-0.27276567,-0.055191517,4977.9272,0.886101245880127,4.07252,4.6565886,1.5582253,7.256014,0.16025104,77455.6640625,49251.93359375,22113.025390625,281.25,164.0625,457.03125,1
42.872147,-0.7750714,-0.027549077,1837.4202,0.07682028412818909,2.1971617,4.0420957,1.496104,6.047395,0.21103519,52401.56640625,17260.990234375,16766.208984375,187.5,457.03125,35.15625,1
45.767403,-0.5726796,-0.14505109,2094.3271,0.19223305583000183,1.5173464,3.7863917,1.4497374,5.489274,0.17387934,54506.9921875,26298.38671875,15541.939453125,187.5,398.4375,46.875,1
59.389893,-5.7172337,-1.9838151,3494.4722,-0.9131985902786255,5.6383486,2.9178925,1.4979094,4.3707385,0.110237114,58848.640625,48085.08203125,28882.5390625,175.78125,398.4375,58.59375,1
191.22133,3.4881454,-1.1629202,36553.43,1.1027661561965942,6.9560204,5.05794,1.926203,9.7426195,0.09813897,206057.03125,133000.0625,70221.34375,527.34375,410.15625,175.78125,1
264.6941,2.3149385,-1.4133348,70057.61,0.7785862684249878,3.9687696,4.5752134,1.6997516,7.7767267,0.049938794,338270.875,215688.859375,103335.625,527.34375,410.15625,175.78125,1
266.278,0.8502569,-0.2778951,70903.266,0.7721957564353943,3.8325915,4.5479984,1.6881005,7.6774783,0.048672266,344748.8125,233708.875,110571.5859375,527.34375,410.15625,175.78125,1
263.8294,6.014943,-0.00044141908,69569.78,0.7504020929336548,4.017265,4.5902085,1.7456646,8.012964,0.053018913,342256.65625,202038.265625,109550.703125,527.34375,410.15625,175.78125,1
196.62407,-0.08876896,-0.0070564225,38661.023,0.9177730083465576,11.152425,6.159124,1.9727031,12.150123,0.121900566,190152.0,119165.125,92669.859375,421.875,609.375,175.78125,1
83.511566,-4.103211,-0.044273604,6957.3457,0.22722619771957397,2.8830957,4.016105,1.5312576,6.1496916,0.11275997,89144.875,66265.5078125,35405.15625,93.75,421.875,621.09375,1
76.12041,-2.7560725,-0.20299307,5786.7207,0.5557817816734314,3.6624975,4.406062,1.571441,6.9238667,0.14293735,81852.640625,54953.69921875,37336.5546875,93.75,421.875,679.6875,1
75.838875,-5.660518,-1.2811096,5719.493,0.6440296173095703,3.882853,4.4224186,1.5749749,6.9651976,0.14464892,78765.7265625,58290.55859375,34176.46875,82.03125,433.59375,609.375,1
81.34661,-9.665805,-2.2623725,6523.8433,0.319577693939209,2.2048235,3.6518462,1.5291706,5.5842957,0.10497476,92104.9609375,49664.76171875,31671.111328125,70.3125,433.59375,246.09375,1
88.50224,-3.4684267,-1.3147683,7820.617,0.39197513461112976,1.4794712,3.356585,1.5264876,5.1237855,0.0883751,113426.3828125,67028.546875,24826.3125,93.75,363.28125,714.84375,1
90.25199,-3.980308,-1.7021779,8129.578,0.4016590118408203,1.2064137,3.2915096,1.4748055,4.8543367,0.07932459,120394.0546875,71363.1171875,25897.46484375,93.75,363.28125,621.09375,1
92.97687,-1.4861356,-0.048026197,8642.49,0.32554447650909424,0.79585767,3.1950452,1.4393141,4.598674,0.07118907,123561.875,83680.8984375,23153.572265625,93.75,363.28125,621.09375,1
