TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70381,1147,171,6191,1840,1103,5,38322
70419,1147,171,6184,1841,1105,6,38313
70319,1148,171,6177,1840,1104,6,38306
70367,1148,171,6192,1840,1105,5,38344
77289,1147,173,6192,1840,1106,6,38325
85229,1148,171,6191,1841,1103,6,38329
70432,1148,172,6191,1840,1102,6,38331
70368,1148,171,6180,1841,1105,6,38327
70419,1147,172,6192,1840,1105,6,38336
70357,1148,171,6192,1840,1104,6,38327
70356,1148,171,6192,1840,1104,5,38328
70318,1147,172,6191,1840,1102,5,38331
77264,1147,172,6192,1840,1104,6,38330
70356,1147,171,6183,1840,1104,6,38328
70407,1148,172,6175,1840,1103,6,38301
70369,1147,172,6191,1841,1103,5,38323
76072,1148,172,6183,1840,1104,6,38331
70269,1148,171,6191,1840,1105,6,38344
79700,1148,171,6176,1840,1101,6,38304
70354,1148,172,6167,1841,1103,6,38310
77265,1148,172,6192,1840,1104,6,38334
70443,1147,172,6191,1840,1105,6,38332
70407,1148,172,6174,1840,1103,6,38309
70457,1147,172,6191,1841,1102,6,38336
70407,1147,171,6191,1840,1104,6,38313
70368,1147,172,6179,1840,1104,6,38330
75771,1147,172,6191,1841,1105,5,38340
70342,1148,172,6169,1840,1103,5,38301
77214,1148,172,6192,1840,1105,6,38347
70330,1147,171,6175,1840,1104,6,38313
70395,1148,172,6191,1840,1104,6,38339
70381,1147,172,6191,1841,1102,5,38321
79713,1147,171,6191,1841,1104,5,38311
70305,1148,172,6172,1840,1104,5,38317
70267,1147,172,6191,1841,1105,6,38340
75859,1147,172,6192,1840,1104,5,38318
77140,1147,171,6187,1840,1102,5,38315
70280,1148,172,6191,1840,1104,6,38333
70343,1148,172,6192,1840,1107,6,38329
70295,1147,171,6191,1840,1102,5,38335
79814,1147,173,6192,1840,1104,6,38341
70280,1147,171,6184,1840,1103,6,38317
70293,1148,171,6177,1840,1103,6,38320
70341,1148,172,6191,1841,1103,6,38328
77202,1148,171,6191,1840,1105,6,38330
85066,1148,171,6180,1840,1104,5,38330
70281,1147,171,6192,1840,1104,5,38337
70319,1148,171,6191,1840,1103,5,38344
70346,1148,171,6191,1841,1105,6,38343
70242,1148,172,6171,1839,1104,6,38298
70062,1148,171,6191,1840,1102,5,38319
70076,1148,172,6192,1840,1106,6,38331
76984,1147,171,6176,1841,1106,6,38328
70177,1148,171,6191,1840,1105,6,38334
70369,1147,172,6182,1840,1103,6,38331
70369,1148,171,6191,1840,1104,6,38322
81178,1148,171,6191,1841,1103,6,38338
70229,1147,172,6192,1840,1105,6,38332
70114,1147,171,6191,1841,1104,6,38342
79444,1148,172,6179,1840,1105,6,38322
77147,1147,172,6183,1841,1103,6,38320
70204,1147,171,6191,1840,1105,6,38323
70342,1148,171,6191,1840,1104,6,38320
70392,1148,172,6192,1840,1103,5,38330
70330,1147,171,6191,1841,1105,6,38332
75810,1148,172,6192,1840,1104,6,38345
70305,1148,172,6191,1840,1106,5,38313
70293,1147,171,6191,1840,1104,6,38332
77164,1148,171,6191,1840,1104,6,38339
70367,1147,172,6191,1841,1103,6,38341
70444,1147,172,6191,1840,1102,5,38339
70495,1148,171,6191,1840,1105,6,38330
79801,1148,172,6183,1840,1105,6,38337
70394,1147,171,6191,1841,1106,6,38346
70356,1148,172,6187,1841,1105,6,38335
75822,1148,171,6185,1840,1106,6,38316
77129,1148,172,6169,1840,1102,6,38304
70330,1148,172,6192,1840,1103,6,38341
70395,1148,171,6191,1840,1104,6,38309
70393,1147,172,6191,1841,1104,5,38339
70395,1148,171,6192,1840,1102,5,38341
70469,1148,171,6191,1841,1105,6,38323
70330,1148,171,6190,1840,1104,6,38341
70341,1147,172,6191,1840,1104,5,38314
77253,1148,171,6191,1840,1104,5,38325
70418,1148,172,6191,1841,1104,5,38350
85479,1149,171,6180,1840,1104,6,38328
70406,1147,172,6192,1840,1105,6,38344
70382,1147,171,6191,1840,1104,6,38325
70369,1147,171,6185,1840,1106,5,38299
70367,1148,171,6191,1840,1104,5,38344
70280,1148,172,6191,1841,1105,6,38340
77239,1148,171,6191,1841,1103,5,38322
70368,1147,171,6176,1840,1105,5,38295
70419,1147,171,6191,1841,1104,5,38340
75698,1148,171,6191,1840,1104,6,38341
70381,1147,171,6167,1840,1103,6,38307
79725,1147,172,6191,1840,1105,6,38326
70293,1147,171,6191,1840,1104,6,38337
79674,1148,172,6179,1841,1103,5,38323
77226,1148,171,6191,1840,1107,6,38317
70343,1148,172,6191,1840,1103,6,38297
70407,1147,171,6192,1840,1105,6,38319
70457,1148,171,6191,1840,1103,6,38334
70406,1149,171,6191,1840,1103,6,38323
75859,1148,172,6191,1841,1105,6,38332
70254,1148,171,6171,1840,1104,6,38297
70379,1147,172,6191,1841,1103,6,38336
77253,1147,171,6185,1840,1103,6,38335
70380,1148,172,6192,1840,1101,6,38343
70394,1147,172,6191,1840,1103,6,38324
70406,1149,171,6171,1840,1106,6,38310
70357,1147,171,6191,1840,1103,6,38327
79788,1147,172,6191,1841,1104,6,38314
70305,1148,171,6192,1840,1106,6,38340
81238,1147,172,6191,1841,1104,6,38324
77202,1148,172,6191,1841,1103,6,38307
70369,1148,171,6191,1841,1105,6,38328
70382,1147,172,6191,1841,1104,6,38333
70381,1147,172,6178,1840,1104,6,38302
70443,1148,172,6170,1840,1102,5,38290
70368,1147,173,6192,1840,1103,6,38340
70329,1147,171,6184,1840,1101,5,38319
70381,1147,171,6191,1840,1104,5,38300
77239,1148,171,6189,1841,1103,6,38320
75697,1148,171,6169,1840,1106,6,38305
79726,1147,171,6191,1841,1103,6,38337
70356,1147,172,6182,1839,1103,5,38306
