TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70292,1148,172,6192,1818,1101,18,38288
75959,1148,171,6189,1819,1102,19,38260
77239,1148,172,6191,1819,1102,17,38298
70330,1148,171,6175,1819,1101,19,38262
70457,1148,172,6191,1819,1104,18,38302
70369,1147,172,6191,1819,1103,19,38290
79838,1148,171,6191,1819,1101,17,38298
70417,1148,172,6191,1818,1102,17,38297
70317,1148,171,6191,1819,1105,18,38284
70330,1148,172,6192,1819,1107,17,38317
82706,1148,171,6191,1819,1103,18,38273
70368,1148,171,6191,1819,1102,17,38292
70419,1147,172,6191,1819,1100,18,38279
70381,1148,172,6191,1818,1101,18,38289
70319,1148,171,6191,1819,1103,17,38272
70357,1148,172,6187,1819,1103,17,38294
70354,1147,172,6169,1819,1102,18,38276
70329,1148,172,6191,1819,1104,19,38284
77228,1148,171,6191,1819,1105,19,38291
79725,1148,171,6191,1819,1108,18,38287
75799,1147,171,6185,1819,1107,19,38301
70420,1148,171,6191,1819,1105,18,38295
70432,1148,171,6191,1819,1106,19,38274
70318,1148,172,6182,1818,1106,17,38281
70293,1148,171,6191,1819,1106,18,38285
70293,1148,172,6191,1819,1104,18,38307
77214,1148,172,6192,1818,1103,18,38281
70343,1148,172,6191,1819,1103,18,38279
70408,1147,171,6176,1819,1105,19,38259
70394,1148,172,6169,1819,1102,17,38261
70418,1148,172,6182,1818,1110,18,38298
75860,1148,172,6178,1819,1103,19,38302
79712,1147,171,6191,1819,1103,18,38302
70292,1148,172,6191,1818,1113,19,38325
77252,1147,172,6191,1819,1103,18,38283
70330,1148,172,6178,1819,1104,19,38292
70394,1148,171,6191,1819,1104,17,38282
70381,1147,172,6191,1819,1105,17,38289
70393,1147,172,6191,1819,1103,17,38304
70381,1147,172,6191,1819,1103,19,38264
75657,1147,171,6191,1819,1104,17,38301
70343,1147,171,6189,1819,1104,18,38272
77252,1148,172,6173,1819,1105,18,38248
70380,1148,172,6185,1819,1108,17,38297
79701,1147,171,6191,1819,1104,18,38286
79690,1148,171,6192,1819,1105,18,38297
75910,1148,172,6192,1819,1107,17,38310
70382,1147,171,6184,1819,1106,17,38287
70318,1147,172,6191,1819,1105,18,38273
70341,1149,171,6191,1819,1104,18,38298
82694,1147,171,6191,1819,1103,18,38276
70418,1148,172,6182,1819,1102,17,38281
70431,1147,171,6191,1819,1100,18,38268
70345,1147,171,6191,1819,1095,18,38277
70370,1148,171,6191,1819,1094,18,38270
70356,1148,172,6192,1818,1097,17,38274
70305,1148,172,6191,1819,1095,18,38258
70319,1148,171,6191,1819,1095,18,38254
86659,1148,172,6189,1819,1095,17,38233
70368,1148,172,6192,1818,1095,17,38265
76011,1148,171,6178,1819,1095,18,38236
70419,1148,171,6191,1818,1096,17,38247
70381,1148,171,6191,1819,1095,17,38258
70332,1147,172,6191,1819,1095,18,38252
70292,1148,172,6179,1819,1096,17,38262
70404,1148,172,6192,1819,1096,17,38275
