TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70357,1148,171,6191,1820,1110,18,38308
70333,1148,171,6191,1821,1104,17,38312
70305,1148,171,6191,1820,1107,18,38323
85266,1148,171,6191,1821,1107,18,38315
77291,1147,172,6177,1820,1107,18,38274
70468,1147,172,6191,1820,1107,19,38319
70306,1147,172,6182,1820,1106,18,38304
70395,1147,171,6191,1821,1104,18,38296
70408,1148,172,6185,1821,1109,18,38326
70469,1148,171,6176,1820,1105,19,38294
70330,1147,171,6191,1821,1107,17,38323
70330,1147,172,6192,1820,1107,19,38307
77265,1148,171,6191,1820,1106,17,38304
75860,1148,172,6191,1821,1107,18,38300
70444,1148,172,6191,1821,1109,18,38322
70495,1148,171,6174,1821,1109,18,38286
79752,1148,172,6185,1821,1107,18,38314
70369,1147,171,6177,1821,1108,17,38285
70329,1149,171,6191,1821,1108,17,38309
70429,1147,173,6172,1820,1107,18,38302
77252,1147,171,6191,1821,1107,18,38324
70382,1148,171,6191,1821,1108,17,38302
75935,1148,171,6191,1821,1108,19,38301
70419,1147,172,6191,1821,1109,18,38304
70432,1148,171,6191,1821,1107,19,38297
70431,1147,171,6188,1821,1108,17,38325
70317,1148,172,6192,1820,1110,19,38312
70317,1148,171,6191,1820,1107,18,38317
77278,1148,171,6191,1821,1104,17,38269
79763,1148,172,6187,1821,1107,17,38305
70406,1147,171,6191,1820,1107,17,38318
70455,1149,171,6191,1820,1105,17,38301
76036,1148,171,6191,1821,1106,17,38298
70394,1147,171,6191,1821,1107,18,38304
70355,1148,171,6191,1821,1110,17,38318
70367,1147,173,6191,1820,1104,17,38307
77165,1148,171,6191,1821,1108,17,38317
70343,1147,171,6188,1821,1110,18,38324
70431,1148,172,6180,1821,1108,17,38301
70419,1148,172,6172,1820,1106,19,38302
70407,1147,171,6173,1820,1107,17,38306
70393,1147,171,6191,1820,1108,18,38308
94647,1148,171,6167,1821,1108,17,38249
70392,1149,171,6190,1821,1103,18,38293
77277,1148,171,6191,1821,1109,17,38283
70343,1147,171,6191,1820,1107,18,38288
70344,1147,172,6168,1821,1107,17,38302
70444,1149,171,6180,1820,1107,17,38292
70393,1147,172,6172,1820,1106,18,38304
70431,1148,171,6192,1820,1108,18,38317
70367,1147,171,6191,1820,1107,17,38304
75820,1147,172,6173,1821,1110,17,38305
82718,1147,172,6192,1820,1108,18,38306
70393,1147,171,6191,1821,1111,17,38301
70432,1148,171,6185,1821,1106,19,38315
79851,1147,172,6191,1821,1108,17,38317
70382,1148,171,6191,1821,1108,18,38323
70356,1148,172,6191,1821,1108,18,38330
70329,1148,171,6191,1820,1107,18,38319
70330,1147,171,6191,1820,1106,17,38315
77253,1148,171,6191,1820,1109,18,38324
70381,1148,172,6188,1821,1108,17,38308
75886,1148,171,6191,1820,1107,17,38310
70420,1148,171,6176,1820,1109,18,38314
70431,1148,172,6191,1821,1106,17,38319
70418,1148,171,6191,1820,1107,18,38326
70242,1148,171,6191,1821,1107,17,38303
70318,1147,172,6191,1821,1106,17,38320
86697,1147,172,6187,1820,1108,18,38256
70342,1148,171,6191,1821,1109,18,38308
70406,1148,172,6192,1820,1108,18,38311
70469,1148,172,6191,1821,1106,19,38322
75985,1147,172,6167,1820,1107,17,38287
70406,1148,172,6192,1821,1108,19,38312
70380,1147,172,6172,1821,1109,17,38298
70305,1148,171,6191,1821,1105,18,38314
77229,1147,171,6189,1820,1110,17,38308
70380,1148,171,6191,1820,1104,18,38317
70393,1147,172,6191,1821,1107,18,38302
70494,1147,172,6191,1820,1108,17,38297
70407,1147,171,6191,1820,1106,18,38322
85305,1149,171,6190,1821,1109,17,38308
70341,1148,172,6191,1821,1106,18,38303
70418,1148,171,6184,1820,1108,17,38300
77279,1147,172,6191,1821,1106,19,38295
70330,1148,172,6191,1820,1107,18,38305
70394,1148,172,6191,1819,1105,18,38304
70444,1148,172,6191,1820,1107,18,38299
70395,1147,171,6175,1821,1105,19,38299
70369,1148,172,6191,1820,1108,18,38308
70368,1148,172,6179,1821,1109,19,38313
70292,1148,171,6191,1821,1106,17,38325
82694,1148,172,6192,1820,1106,19,38307
70394,1148,172,6191,1821,1106,18,38321
70482,1148,171,6191,1820,1110,17,38321
