RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
2177.702881,4744706.500000,0.443148,6.397895,5.543035,1.532678,8.495685,21.706142,793347.500000,706074.500000,445563.250000,398.437500,375.000000,2343.750000,1
2107.509277,4443746.500000,0.361196,5.897567,5.114412,1.518251,7.764964,19.327518,832021.375000,730615.000000,424039.250000,398.437500,375.000000,750.000000,1
2077.083740,4316378.500000,0.026481,5.263676,3.865813,1.496447,5.784986,17.149227,759493.625000,606264.187500,479247.937500,398.437500,375.000000,2343.750000,1
2208.444824,4879608.500000,0.322935,6.094925,5.150033,1.545900,7.961437,21.956537,712131.750000,542155.000000,519225.125000,398.437500,2343.750000,375.000000,1
2142.188477,4591209.500000,0.384858,5.091124,3.902945,1.516816,5.920048,17.601755,736652.937500,555085.750000,492570.312500,398.437500,796.875000,375.000000,1
2224.430664,4950505.500000,0.696262,8.798208,6.508034,1.610720,10.482622,25.446295,726358.937500,595232.625000,558694.437500,398.437500,1734.375000,375.000000,1
2124.531006,4515836.000000,-0.028837,5.463377,4.841292,1.526041,7.388008,21.104805,638676.625000,585225.125000,478877.843750,398.437500,375.000000,1007.812500,1
2291.583984,5253919.500000,0.286890,6.536300,5.760846,1.585439,9.133471,24.985247,690297.750000,633628.750000,479474.375000,375.000000,398.437500,1218.750000,1
2204.359619,4861570.500000,-0.031822,6.629408,4.092355,1.558539,6.378097,23.384361,626619.500000,597493.812500,458910.968750,398.437500,375.000000,1218.750000,1
2079.782227,4327592.500000,-0.439732,6.730987,4.014121,1.535015,6.161737,21.878643,693933.875000,552507.000000,531559.875000,398.437500,1429.687500,375.000000,1
2081.211670,4333556.000000,-0.324664,5.654116,4.190772,1.529406,6.409391,20.057961,817629.062500,599038.062500,494868.500000,398.437500,375.000000,1429.687500,1
2040.690674,4166446.750000,-0.024166,5.056108,3.857264,1.511340,5.829638,17.940479,733561.125000,623926.250000,502391.906250,398.437500,375.000000,656.250000,1
2053.989746,4220914.500000,-0.372846,6.542889,4.057898,1.545893,6.273076,23.026693,695777.625000,567088.437500,494826.750000,398.437500,1148.437500,2929.687500,1
2027.064941,4110982.750000,0.023549,6.468237,3.971771,1.558462,6.189852,21.782398,663120.750000,535667.437500,447304.625000,398.437500,375.000000,1171.875000,1
2096.329102,4396739.000000,0.306100,7.637687,6.147059,1.593927,9.797963,26.352058,675691.062500,625591.875000,507858.656250,375.000000,398.437500,2156.250000,1
