TempoLeituraSD,TempoNormalizacao,TempoPreProcessamento,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia
70306,1172,9356,6167,1819,1104,380
70306,1172,677,6168,1818,1106,383
70306,1172,675,6166,1819,1106,382
77665,1172,264,6167,1819,1108,382
77665,1172,7569,6167,1819,1109,379
77665,1172,672,6167,1818,1109,379
77665,1172,673,6166,1819,1110,381
75721,1171,264,6166,1819,1109,381
75721,1171,7569,6166,1819,1105,380
75721,1171,677,6167,1819,1104,382
75721,1171,676,6167,1819,1107,382
70406,1173,264,6167,1819,1104,381
70406,1173,7568,6166,1818,1110,381
70406,1173,679,6167,1818,1108,382
70406,1173,673,6167,1819,1107,382
79525,1171,264,6166,1819,1109,381
79525,1171,7569,6167,1819,1107,380
79525,1171,674,6166,1819,1108,380
79525,1171,672,6166,1819,1109,379
70382,1172,264,6168,1818,1112,379
70382,1172,7567,6167,1819,1108,382
70382,1172,673,6166,1818,1107,379
70382,1172,673,6167,1819,1105,380
70320,1172,264,6167,1819,1106,380
70320,1172,7566,6167,1819,1106,381
70320,1172,676,6167,1819,1110,379
70320,1172,670,6166,1819,1109,380
70292,1172,264,6166,1819,1107,379
70292,1172,7565,6167,1819,1108,379
70292,1172,673,6167,1819,1106,380
70292,1172,2461,6166,1819,1104,380
75883,1172,264,6167,1819,1103,379
75883,1172,7568,6167,1819,1106,379
75883,1172,675,6167,1819,1107,380
75883,1172,674,6167,1819,1106,379
77214,1171,263,6167,1819,1105,379
77214,1171,7571,6166,1818,1107,382
77214,1171,674,6167,1819,1109,381
77214,1171,672,6166,1819,1108,381
70269,1172,264,6167,1819,1107,382
70269,1172,7572,6167,1819,1106,381
70269,1172,676,6166,1819,1106,381
70269,1172,675,6167,1818,1106,382
70356,1173,264,6167,1819,1108,381
70356,1173,7572,6167,1819,1107,381
70356,1173,2459,6166,1819,1111,382
70356,1173,679,6166,1819,1112,381
70345,1172,264,6168,1818,1112,381
70345,1172,7570,6167,1819,1108,380
70345,1172,673,6167,1819,1105,379
70345,1172,675,6167,1819,1103,379
70345,1171,263,6166,1819,1105,383
70345,1171,7567,6167,1819,1107,379
70345,1171,673,6166,1819,1106,380
70345,1171,675,6168,1818,1107,380
70319,1172,264,6166,1819,1105,380
70319,1172,7567,6166,1819,1109,380
70319,1172,671,6167,1819,1108,382
70319,1172,672,6166,1819,1107,383
79413,1172,264,6167,1819,1110,382
79413,1172,7570,6167,1819,1109,383
79413,1172,681,6167,1819,1107,379
79413,1172,674,6167,1819,1106,379
70307,1172,264,6166,1819,1104,379
70307,1172,7571,6166,1819,1111,379
70307,1172,671,6167,1819,1106,381
70307,1172,675,6168,1818,1108,381
82631,1171,264,6166,1818,1105,382
82631,1171,7570,6166,1819,1106,382
82631,1171,676,6167,1819,1108,379
82631,1171,673,6168,1818,1108,381
70419,1172,264,6167,1819,1108,382
70419,1172,7570,6166,1819,1108,381
70419,1172,673,6167,1818,1107,379
70419,1172,2458,6167,1819,1108,379
70319,1172,265,6166,1818,1106,379
70319,1172,7565,6167,1819,1106,381
70319,1172,674,6166,1819,1106,379
70319,1172,674,6167,1819,1106,378
70307,1171,264,6167,1819,1109,379
70307,1171,7566,6167,1819,1111,379
70307,1171,671,6166,1819,1104,379
70307,1171,676,6167,1818,1105,379
70319,1172,264,6166,1818,1106,379
70319,1172,7567,6167,1819,1107,381
70319,1172,673,6168,1818,1110,380
70319,1172,671,6166,1819,1108,380
70318,1172,265,6167,1819,1109,380
70318,1172,7565,6167,1819,1108,380
70318,1172,2458,6167,1819,1108,380
70318,1172,672,6166,1819,1105,380
70294,1172,264,6167,1819,1104,381
70294,1172,7567,6166,1819,1107,379
70294,1172,675,6166,1819,1107,382
70294,1172,673,6167,1819,1108,380
70355,1173,264,6167,1819,1107,380
70355,1173,7565,6166,1819,1107,379
70355,1173,674,6167,1819,1107,379
70355,1173,673,6166,1819,1105,380
77215,1172,264,6168,1818,1106,380
77215,1172,7570,6167,1819,1107,381
77215,1172,674,6166,1819,1106,379
77215,1172,674,6167,1819,1107,379
75823,1172,265,6167,1819,1106,379
75823,1172,9274,6166,1819,1109,380
75823,1172,672,6167,1819,1103,381
75823,1172,678,6167,1819,1105,379
70444,1172,264,6166,1819,1103,380
70444,1172,7566,6167,1819,1105,379
70444,1172,675,6167,1819,1108,381
70444,1172,672,6167,1818,1108,381
70306,1173,264,6166,1819,1109,379
70306,1173,7568,6167,1819,1108,382
70306,1173,673,6168,1818,1104,382
70306,1173,677,6167,1819,1103,383
70418,1171,264,6167,1819,1106,382
70418,1171,7570,6167,1819,1101,382
70418,1171,680,6167,1819,1107,379
70418,1171,673,6167,1819,1106,379
79476,1172,264,6168,1818,1108,380
79476,1172,7569,6166,1819,1111,379
79476,1172,669,6167,1819,1105,379
79476,1172,676,6166,1818,1104,380
70344,1172,263,6166,1818,1104,380
70344,1172,7569,6167,1819,1104,379
70344,1172,676,6167,1819,1104,379
70344,1172,676,6167,1819,1104,380
70293,1173,264,6167,1819,1108,380
70293,1173,7565,6168,1818,1107,380
70293,1173,674,6167,1819,1106,382
70293,1173,675,6167,1819,1106,382
77166,1172,264,6167,1818,1104,382
77166,1172,7569,6167,1819,1106,380
77166,1172,676,6167,1819,1109,379
77166,1172,2457,6168,1818,1109,380
75071,1172,265,6167,1819,1110,379
75071,1172,7568,6167,1819,1110,380
75071,1172,671,6166,1818,1110,380
75071,1172,671,6166,1819,1108,381
70243,1172,264,6167,1819,1107,383
70243,1172,7571,6167,1819,1108,379
70243,1172,672,6167,1819,1110,379
70243,1172,671,6168,1818,1111,379
70257,1173,264,6167,1819,1109,379
70257,1173,7565,6167,1819,1107,382
70257,1173,674,6167,1818,1105,380
70257,1173,675,6167,1819,1105,380
70344,1172,265,6167,1819,1105,380
70344,1172,7569,6167,1819,1110,379
70344,1172,2456,6167,1819,1108,379
70344,1172,672,6166,1819,1110,382
70219,1172,264,6167,1819,1111,380
70219,1172,7567,6167,1819,1101,380
70219,1172,671,6167,1818,1109,379
70219,1172,672,6166,1819,1107,379
70293,1172,265,6167,1819,1107,380
70293,1172,7566,6167,1819,1109,380
70293,1172,671,6167,1819,1109,383
70293,1172,672,6167,1819,1109,379
70205,1172,264,6167,1819,1107,380
70205,1172,7567,6166,1819,1107,381
70205,1172,673,6167,1819,1108,380
70205,1172,672,6167,1819,1110,381
77165,1173,264,6167,1819,1107,381
77165,1173,9350,6167,1818,1107,382
77165,1173,674,6167,1819,1107,381
77165,1173,674,6167,1819,1108,379
75772,1172,263,6166,1818,1104,380
75772,1172,7566,6167,1818,1106,381
75772,1172,676,6167,1819,1105,380
75772,1172,675,6167,1819,1106,380
70470,1172,265,6166,1818,1107,379
70470,1172,7571,6168,1818,1106,382
70470,1172,675,6166,1819,1104,382
70470,1172,677,6166,1819,1105,382
70320,1172,264,6168,1818,1106,381
70320,1172,7567,6167,1819,1109,382
70320,1172,680,6167,1819,1105,379
70320,1172,676,6167,1819,1105,379
88583,1171,264,6166,1819,1107,380
88583,1171,7571,6167,1819,1109,381
88583,1171,672,6167,1819,1111,379
88583,1171,669,6167,1819,1112,380
70355,1173,264,6167,1819,1111,379
70355,1173,7569,6167,1819,1107,381
70355,1173,674,6168,1818,1106,382
70355,1173,675,6166,1818,1106,382
70317,1172,265,6167,1819,1106,381
70317,1172,7569,6166,1818,1109,382
70317,1172,672,6167,1819,1109,382
70317,1172,671,6167,1819,1108,381
70330,1172,264,6167,1818,1111,382
70330,1172,7568,6166,1819,1108,382
70330,1172,673,6167,1819,1110,380
70330,1172,2456,6167,1818,1109,379
77215,1172,264,6166,1819,1110,379
77215,1172,7565,6167,1818,1110,381
77215,1172,679,6167,1819,1106,380
77215,1172,674,6166,1819,1108,379
70319,1172,264,6167,1818,1107,382
70319,1172,7566,6166,1819,1105,380
70319,1172,676,6167,1819,1106,379
70319,1172,675,6167,1819,1107,379
76137,1172,264,6167,1819,1105,379
76137,1172,7503,6166,1818,1105,380
76137,1172,676,6168,1818,1107,380
76137,1172,672,6166,1819,1107,382
70406,1172,265,6167,1819,1107,379
70406,1172,7565,6168,1818,1105,379
70406,1172,2462,6167,1819,1106,382
70406,1172,675,6167,1819,1106,381
70383,1171,263,6166,1819,1106,382
70383,1171,7572,6166,1818,1111,379
70383,1171,677,6166,1818,1107,380
70383,1171,674,6166,1819,1106,380
70407,1171,264,6166,1819,1104,380
70407,1171,7567,6167,1819,1107,379
70407,1171,673,6166,1819,1104,379
70407,1171,675,6167,1819,1106,379
70367,1172,264,6166,1819,1105,379
70367,1172,7571,6167,1819,1109,379
70367,1172,670,6166,1819,1108,380
70367,1172,673,6167,1819,1110,380
70281,1172,265,6167,1819,1111,380
70281,1172,9351,6166,1819,1107,379
70281,1172,673,6167,1819,1109,379
70281,1172,673,6166,1819,1109,378
77203,1172,264,6167,1819,1109,379
77203,1172,7569,6167,1819,1108,381
77203,1172,673,6168,1818,1111,381
77203,1172,670,6167,1819,1112,382
70355,1172,265,6166,1819,1109,381
70355,1172,7571,6167,1818,1110,380
70355,1172,671,6167,1819,1111,380
70355,1172,670,6167,1819,1110,379
75810,1173,264,6167,1819,1112,378
75810,1173,7565,6167,1819,1108,379
75810,1173,672,6167,1819,1110,380
75810,1173,671,6166,1819,1105,379
79638,1172,265,6167,1819,1108,379
79638,1172,7571,6167,1819,1110,379
79638,1172,670,6166,1819,1107,380
79638,1172,674,6167,1819,1105,379
70271,1172,264,6168,1818,1106,380
70271,1172,7572,6167,1819,1106,380
70271,1172,675,6166,1819,1106,380
70271,1172,674,6166,1819,1108,379
70320,1172,264,6167,1819,1106,380
70320,1172,7565,6167,1819,1112,380
70320,1172,677,6166,1819,1109,379
70320,1172,672,6167,1819,1111,380
70280,1173,264,6167,1819,1107,379
70280,1173,7570,6168,1818,1105,381
70280,1173,676,6166,1819,1105,380
70280,1173,2461,6166,1819,1106,381
70280,1171,264,6167,1819,1105,382
70280,1171,7570,6167,1819,1110,382
70280,1171,679,6166,1819,1111,382
70280,1171,679,6167,1819,1108,381
77253,1172,263,6166,1818,1107,382
77253,1172,7573,6166,1819,1108,380
77253,1172,673,6167,1818,1106,380
77253,1172,675,6167,1819,1106,380
70318,1172,265,6166,1819,1106,379
70318,1172,7568,6167,1819,1110,380
70318,1172,671,6166,1819,1106,380
70318,1172,675,6167,1819,1107,379
70469,1171,264,6166,1819,1105,380
70469,1171,7565,6167,1819,1107,380
70469,1171,2460,6166,1819,1109,381
70469,1171,671,6168,1818,1110,379
70395,1172,264,6167,1819,1106,381
70395,1172,7569,6167,1819,1109,379
70395,1172,673,6167,1818,1105,378
70395,1172,675,6167,1819,1107,380
70407,1173,264,6167,1819,1109,379
70407,1173,7572,6167,1819,1108,380
70407,1173,672,6166,1818,1107,380
70407,1173,673,6167,1819,1109,380
70331,1172,264,6166,1818,1104,379
70331,1172,7564,6166,1819,1106,383
70331,1172,675,6167,1819,1110,382
70331,1172,679,6166,1819,1111,381
79489,1172,264,6167,1819,1109,382
79489,1172,7572,6167,1819,1109,380
79489,1172,672,6167,1819,1106,380
79489,1172,675,6167,1818,1109,379
70343,1172,264,6167,1819,1108,380
70343,1172,7566,6166,1818,1107,380
70343,1172,673,6167,1819,1106,380
70343,1172,675,6167,1819,1109,381
77202,1172,265,6167,1819,1106,382
77202,1172,7573,6167,1819,1106,383
77202,1172,675,6167,1819,1104,381
77202,1172,677,6167,1819,1105,380
70319,1172,264,6168,1818,1108,380
70319,1172,7566,6166,1819,1105,381
70319,1172,675,6166,1819,1106,379
70319,1172,2460,6167,1819,1106,380
70406,1173,264,6167,1819,1108,379
70406,1173,7565,6167,1819,1108,379
70406,1173,673,6167,1818,1107,380
70406,1173,674,6167,1819,1107,380
75936,1172,264,6167,1819,1106,380
75936,1172,7505,6166,1818,1107,381
75936,1172,674,6166,1818,1105,381
75936,1172,676,6168,1818,1106,382
70319,1172,264,6166,1819,1106,379
70319,1172,7566,6167,1819,1108,379
70319,1172,672,6166,1818,1109,380
70319,1172,672,6167,1819,1110,379
70393,1171,264,6167,1819,1108,379
70393,1171,7568,6167,1818,1109,380
70393,1171,2456,6166,1818,1107,379
70393,1171,673,6166,1819,1108,379
70331,1171,264,6166,1819,1106,380
70331,1171,7572,6167,1819,1106,380
70331,1171,675,6166,1819,1107,379
70331,1171,673,6167,1819,1106,380
70343,1172,264,6166,1819,1111,381
70343,1172,7572,6167,1819,1109,379
70343,1172,673,6167,1818,1105,379
70343,1172,675,6167,1819,1105,379
77252,1172,264,6166,1818,1108,381
77252,1172,7572,6167,1819,1106,383
77252,1172,675,6166,1819,1106,380
77252,1172,675,6166,1818,1106,379
70331,1171,264,6167,1819,1103,380
70331,1171,9350,6167,1819,1108,379
70331,1171,674,6167,1819,1107,379
70331,1171,672,6166,1819,1109,380
70381,1172,264,6166,1819,1108,379
70381,1172,7572,6166,1819,1108,381
70381,1172,672,6167,1819,1109,382
70381,1172,672,6167,1819,1110,382
75848,1172,264,6167,1819,1108,380
75848,1172,7566,6167,1819,1107,381
75848,1172,675,6167,1819,1103,379
75848,1172,668,6166,1819,1103,380
70345,1172,264,6167,1819,1103,379
70345,1172,7570,6167,1818,1110,380
70345,1172,671,6166,1819,1110,380
70345,1172,671,6167,1819,1110,380
79463,1171,264,6167,1819,1108,379
79463,1171,7563,6166,1819,1109,380
79463,1171,671,6167,1819,1109,379
79463,1171,672,6167,1819,1109,379
70244,1171,264,6166,1819,1110,380
70244,1171,7568,6166,1819,1108,379
70244,1171,674,6167,1819,1107,379
70244,1171,673,6167,1819,1105,380
70280,1173,264,6167,1819,1105,379
70280,1173,7563,6167,1818,1105,379
70280,1173,675,6167,1819,1107,382
70280,1173,673,6167,1819,1109,382
77253,1171,264,6167,1819,1110,381
77253,1171,7571,6167,1819,1108,380
77253,1171,673,6167,1819,1107,379
77253,1171,2460,6167,1818,1109,379
70331,1172,264,6166,1819,1109,379
70331,1172,7569,6167,1819,1107,382
70331,1172,673,6168,1818,1107,382
70331,1172,674,6167,1819,1108,382
70356,1172,264,6166,1819,1109,381
70356,1172,7570,6167,1818,1105,380
70356,1172,674,6166,1819,1103,380
70356,1172,677,6167,1819,1108,380
70433,1171,264,6167,1819,1105,380
70433,1171,7565,6166,1819,1107,380
70433,1171,673,6167,1819,1110,382
70433,1171,671,6167,1819,1111,381
85156,1171,263,6166,1819,1109,382
85156,1171,7572,6167,1819,1110,381
85156,1171,2457,6167,1819,1106,382
85156,1171,675,6167,1819,1109,382
70242,1171,264,6166,1819,1109,381
70242,1171,7570,6166,1819,1109,380
70242,1171,672,6166,1819,1109,379
70242,1171,672,6166,1819,1109,380
70195,1172,264,6166,1819,1110,380
70195,1172,7566,6167,1819,1114,381
70195,1172,677,6166,1819,1105,381
70195,1172,674,6166,1818,1105,382
70205,1171,264,6167,1819,1106,379
70205,1171,7567,6167,1818,1105,381
70205,1171,675,6167,1819,1109,380
70205,1171,673,6167,1819,1107,379
77116,1172,264,6166,1818,1108,379
77116,1172,9356,6167,1819,1108,379
77116,1172,673,6167,1818,1105,379
77116,1172,676,6167,1819,1107,380
70219,1172,265,6167,1819,1105,380
70219,1172,7564,6166,1819,1107,380
70219,1172,674,6167,1819,1110,380
70219,1172,671,6166,1819,1108,379
70369,1172,264,6168,1818,1109,379
70369,1172,7565,6166,1819,1111,382
70369,1172,678,6166,1819,1109,381
70369,1172,674,6166,1819,1106,381
70383,1172,264,6166,1819,1107,382
70383,1172,7570,6167,1819,1106,381
70383,1172,675,6166,1819,1107,382
70383,1172,674,6167,1818,1109,382
85280,1172,265,6166,1818,1106,382
85280,1172,7504,6167,1819,1108,380
85280,1172,673,6166,1819,1106,380
85280,1172,675,6166,1819,1108,379
70344,1171,264,6166,1819,1112,381
70344,1171,7570,6167,1819,1109,379
70344,1171,672,6167,1819,1106,379
70344,1171,676,6167,1818,1108,379
75859,1171,264,6167,1819,1108,380
75859,1171,7571,6167,1819,1110,382
75859,1171,680,6167,1819,1110,379
75859,1171,671,6167,1819,1109,381
70331,1172,264,6166,1819,1108,380
70331,1172,7569,6167,1819,1108,379
70331,1172,673,6167,1819,1104,382
70331,1172,2462,6166,1819,1107,382
77291,1172,264,6166,1819,1107,382
77291,1172,7570,6168,1818,1105,382
77291,1172,675,6166,1819,1108,382
77291,1172,673,6167,1819,1109,381
70406,1172,265,6167,1819,1110,381
70406,1172,7571,6167,1819,1109,383
70406,1172,680,6167,1819,1111,382
70406,1172,670,6166,1819,1111,382
70357,1172,264,6167,1818,1109,382
70357,1172,7569,6166,1819,1109,381
70357,1172,679,6166,1818,1108,381
70357,1172,674,6166,1819,1108,381
70433,1172,264,6167,1819,1108,381
70433,1172,7571,6167,1819,1107,379
70433,1172,2459,6168,1818,1105,380
70433,1172,676,6167,1819,1105,379
75848,1171,264,6167,1819,1106,380
75848,1171,7567,6166,1819,1105,381
75848,1171,676,6167,1819,1110,381
75848,1171,671,6168,1818,1111,379
70369,1171,264,6166,1819,1107,382
70369,1171,7567,6167,1819,1111,381
70369,1171,670,6167,1818,1110,381
70369,1171,670,6166,1819,1108,382
70330,1172,265,6167,1819,1107,381
70330,1172,7572,6168,1818,1112,382
70330,1172,678,6167,1819,1105,382
70330,1172,676,6166,1818,1106,381
70294,1172,264,6167,1818,1108,381
70294,1172,9358,6167,1819,1107,382
70294,1172,675,6167,1819,1108,379
70294,1172,672,6168,1818,1108,380
77202,1172,264,6166,1819,1108,379
77202,1172,7569,6168,1818,1110,378
77202,1172,670,6166,1819,1105,380
77202,1172,676,6167,1819,1107,379
70369,1172,265,6167,1819,1107,379
70369,1172,7568,6167,1819,1106,380
70369,1172,674,6167,1819,1106,382
70369,1172,676,6166,1819,1106,382
70371,1172,264,6167,1819,1106,382
70371,1172,7574,6167,1819,1109,379
70371,1172,671,6166,1818,1106,379
70371,1172,676,6167,1819,1108,379
79614,1172,264,6166,1819,1110,380
79614,1172,7568,6166,1819,1105,379
79614,1172,677,6166,1819,1108,379
79614,1172,671,6167,1819,1107,380
70394,1173,264,6167,1819,1108,381
70394,1173,7567,6167,1819,1109,379
70394,1173,671,6168,1818,1106,380
70394,1173,675,6166,1819,1105,380
75785,1172,264,6166,1818,1108,380
75785,1172,7567,6166,1818,1107,380
75785,1172,674,6166,1818,1110,380
75785,1172,670,6167,1819,1108,380
70330,1173,264,6167,1819,1107,379
70330,1173,7564,6167,1818,1108,380
70330,1173,673,6167,1819,1111,382
70330,1173,2463,6166,1819,1112,381
70244,1172,264,6167,1819,1113,382
70244,1172,7566,6166,1819,1109,381
70244,1172,672,6167,1819,1105,379
70244,1172,676,6167,1818,1104,379
77240,1172,264,6166,1819,1104,379
77240,1172,7565,6166,1819,1106,382
77240,1172,674,6167,1819,1107,379
77240,1172,672,6166,1819,1107,380
70305,1172,265,6167,1819,1106,379
70305,1172,7563,6167,1819,1109,380
70305,1172,671,6166,1818,1109,379
70305,1172,672,6167,1819,1109,379
70345,1171,263,6166,1819,1109,381
70345,1171,7571,6166,1819,1106,378
70345,1171,2460,6167,1819,1108,379
70345,1171,672,6166,1819,1107,380
70369,1173,264,6167,1819,1106,379
70369,1173,7569,6167,1819,1107,381
70369,1173,673,6167,1819,1108,380
70369,1173,673,6167,1819,1110,382
70369,1172,264,6166,1819,1110,382
70369,1172,7574,6167,1819,1106,382
70369,1172,675,6166,1819,1106,380
70369,1172,674,6166,1819,1107,380
70370,1172,264,6168,1818,1104,380
70370,1172,7570,6166,1819,1108,380
70370,1172,673,6167,1819,1106,380
70370,1172,675,6167,1819,1108,379
80676,1171,264,6166,1819,1106,380
80676,1171,7567,6167,1819,1107,381
80676,1171,674,6167,1819,1108,382
80676,1171,673,6167,1818,1109,383
70329,1172,264,6166,1819,1108,381
70329,1172,7570,6167,1819,1109,381
70329,1172,671,6167,1818,1105,379
70329,1172,675,6166,1819,1105,379
77203,1172,265,6167,1819,1106,379
77203,1172,7564,6166,1819,1108,380
77203,1172,673,6167,1819,1107,380
77203,1172,674,6166,1819,1107,379
70370,1172,264,6167,1819,1105,379
70370,1172,7568,6166,1819,1106,379
70370,1172,675,6167,1819,1109,381
70370,1172,2458,6167,1819,1108,381
70432,1173,264,6167,1819,1106,381
70432,1173,7566,6167,1819,1107,381
70432,1173,674,6166,1819,1105,381
70432,1173,676,6167,1819,1105,382
70419,1172,264,6166,1818,1104,379
70419,1172,7571,6167,1818,1110,382
70419,1172,671,6167,1819,1111,382
70419,1172,679,6167,1819,1109,381
70407,1172,265,6167,1819,1111,381
70407,1172,7568,6166,1819,1108,382
70407,1172,673,6167,1819,1106,381
70407,1172,674,6167,1819,1106,379
75786,1172,265,6167,1819,1105,379
75786,1172,7570,6167,1818,1105,381
75786,1172,2461,6166,1819,1107,379
75786,1172,673,6167,1819,1108,380
70293,1172,264,6167,1819,1108,380
70293,1172,7565,6167,1819,1107,379
70293,1172,673,6167,1819,1105,379
70293,1172,675,6167,1819,1107,379
70293,1172,263,6166,1818,1106,381
70293,1172,7567,6167,1819,1107,382
70293,1172,673,6167,1819,1107,379
70293,1172,674,6167,1819,1106,380
77190,1172,264,6168,1818,1107,380
77190,1172,7568,6166,1819,1109,380
77190,1172,672,6167,1819,1107,380
77190,1172,674,6166,1819,1108,381
70270,1172,264,6166,1818,1106,380
70270,1172,9358,6167,1819,1108,381
70270,1172,673,6167,1819,1103,383
70270,1172,678,6167,1819,1106,382
79524,1172,264,6167,1819,1102,381
79524,1172,7567,6167,1818,1107,380
79524,1172,674,6166,1819,1103,380
79524,1172,669,6167,1819,1106,379
70445,1172,265,6167,1819,1108,381
70445,1172,7569,6167,1819,1108,382
70445,1172,673,6166,1819,1108,381
70445,1172,673,6167,1819,1110,381
70369,1171,263,6167,1819,1108,382
70369,1171,7567,6167,1819,1107,381
70369,1171,673,6167,1819,1106,382
70369,1171,675,6166,1819,1107,381
85042,1172,265,6167,1819,1106,380
85042,1172,7568,6166,1819,1109,382
85042,1172,679,6166,1819,1107,380
85042,1172,673,6167,1819,1110,382
70331,1172,264,6168,1818,1107,382
70331,1172,7571,6167,1819,1107,379
70331,1172,674,6166,1818,1108,379
70331,1172,673,6166,1819,1111,380
70381,1172,264,6167,1819,1110,380
70381,1172,7571,6167,1819,1112,379
70381,1172,678,6167,1819,1107,380
70381,1172,674,6167,1819,1108,380
77240,1172,264,6167,1819,1107,380
77240,1172,7568,6168,1818,1108,380
77240,1172,673,6166,1819,1108,382
77240,1172,2458,6166,1819,1112,381
70357,1172,264,6168,1818,1111,381
70357,1172,7566,6166,1819,1106,379
70357,1172,674,6166,1818,1106,379
70357,1172,676,6166,1819,1104,379
70371,1172,264,6167,1819,1106,382
70371,1172,7568,6167,1819,1105,380
70371,1172,677,6167,1819,1108,379
70371,1172,672,6167,1819,1107,380
70368,1173,264,6167,1819,1105,379
70368,1173,7570,6166,1819,1107,379
70368,1173,673,6167,1819,1106,380
70368,1173,675,6167,1819,1110,380
70369,1172,265,6167,1819,1107,379
70369,1172,7566,6167,1819,1104,382
70369,1172,2462,6166,1819,1108,381
70369,1172,672,6166,1819,1107,381
75786,1172,265,6167,1819,1108,381
75786,1172,7566,6167,1819,1108,380
75786,1172,673,6167,1819,1105,380
75786,1172,675,6166,1818,1105,379
70331,1172,264,6166,1819,1105,380
70331,1172,7564,6167,1819,1104,381
70331,1172,676,6166,1819,1103,379
70331,1172,669,6168,1818,1105,379
75646,1171,264,6167,1819,1104,380
75646,1171,7571,6166,1819,1105,379
75646,1171,675,6166,1818,1106,379
75646,1171,675,6166,1819,1106,379
77190,1172,264,6166,1819,1106,379
77190,1172,9353,6168,1818,1107,380
77190,1172,674,6167,1819,1107,382
77190,1172,674,6166,1818,1107,382
70243,1172,263,6167,1819,1107,382
70243,1172,7572,6167,1819,1109,379
70243,1172,671,6166,1819,1103,379
70243,1172,669,6167,1819,1105,379
70282,1171,264,6166,1819,1104,380
70282,1171,7571,6166,1818,1107,379
70282,1171,674,6167,1818,1108,382
70282,1171,673,6167,1819,1109,379
70268,1172,264,6166,1819,1109,379
70268,1172,7571,6167,1818,1106,380
70268,1172,675,6166,1819,1107,379
70268,1172,672,6166,1819,1106,380
79452,1171,264,6166,1819,1109,380
79452,1171,7566,6166,1819,1107,378
79452,1171,673,6167,1819,1109,379
79452,1171,673,6167,1818,1110,379
70307,1171,264,6166,1818,1108,379
70307,1171,7568,6166,1819,1109,379
70307,1171,671,6167,1818,1109,379
70307,1171,672,6167,1819,1109,379
75859,1172,264,6167,1819,1108,380
75859,1172,7571,6167,1819,1107,379
75859,1172,673,6167,1819,1107,380
75859,1172,674,6167,1818,1108,380
70293,1171,263,6166,1819,1105,379
70293,1171,7567,6166,1819,1109,379
70293,1171,672,6167,1818,1106,380
70293,1171,2460,6166,1819,1107,379
77190,1172,264,6166,1819,1108,380
77190,1172,7566,6167,1819,1105,379
77190,1172,674,6166,1819,1109,379
77190,1172,673,6166,1818,1108,379
70307,1172,264,6167,1819,1108,380
70307,1172,7569,6166,1819,1108,379
70307,1172,672,6167,1818,1109,380
70307,1172,672,6167,1819,1110,380
70356,1172,264,6166,1819,1109,380
70356,1172,7569,6168,1818,1107,379
70356,1172,673,6166,1819,1107,383
70356,1172,674,6167,1819,1109,379
70357,1172,265,6166,1819,1111,379
70357,1172,7567,6167,1819,1107,382
70357,1172,2460,6166,1819,1106,382
70357,1172,676,6167,1819,1106,380
70382,1172,264,6166,1819,1107,380
70382,1172,7572,6166,1818,1106,379
70382,1172,675,6167,1819,1109,379
70382,1172,671,6167,1819,1108,380
70357,1172,264,6166,1819,1107,380
70357,1172,7572,6167,1819,1109,379
70357,1172,671,6167,1819,1106,380
70357,1172,674,6167,1819,1107,380
75633,1172,263,6166,1819,1107,379
75633,1172,7571,6166,1819,1110,379
75633,1172,671,6167,1819,1110,380
75633,1172,671,6167,1819,1110,380
70280,1172,264,6166,1819,1107,379
70280,1172,9354,6167,1819,1105,379
70280,1172,676,6167,1819,1109,379
70280,1172,672,6167,1819,1109,379
77190,1173,264,6167,1819,1108,381
77190,1173,7566,6167,1819,1109,379
77190,1173,672,6168,1818,1107,380
77190,1173,674,6167,1819,1106,380
70293,1172,265,6166,1819,1106,379
70293,1172,7567,6166,1818,1107,383
70293,1172,674,6167,1819,1107,380
70293,1172,674,6167,1819,1109,379
70357,1172,264,6168,1818,1107,380
70357,1172,7571,6167,1819,1110,380
70357,1172,670,6167,1819,1107,380
70357,1172,674,6167,1819,1107,380
79539,1171,264,6166,1819,1106,381
79539,1171,7568,6167,1819,1101,379
79539,1171,670,6166,1818,1107,379
79539,1171,674,6167,1819,1106,380
70381,1172,264,6167,1819,1105,379
70381,1172,7567,6166,1819,1107,381
70381,1172,672,6167,1819,1113,382
70381,1172,677,6166,1819,1111,383
70369,1172,265,6167,1819,1111,381
70369,1172,7571,6166,1818,1107,380
70369,1172,674,6167,1819,1105,380
70369,1172,676,6167,1819,1107,382
70319,1172,264,6167,1818,1106,382
70319,1172,7567,6167,1819,1106,379
70319,1172,675,6167,1819,1104,379
70319,1172,2462,6168,1818,1107,380
75247,1172,264,6166,1819,1105,379
75247,1172,7570,6168,1818,1107,381
75247,1172,674,6166,1819,1108,380
75247,1172,673,6167,1819,1109,379
77289,1171,264,6167,1819,1108,379
77289,1171,7570,6167,1819,1111,379
77289,1171,669,6167,1819,1107,379
77289,1171,674,6166,1819,1108,379
70282,1172,264,6167,1819,1107,380
70282,1172,7569,6167,1819,1105,379
70282,1172,677,6167,1819,1107,379
70282,1172,674,6167,1818,1107,380
70407,1172,264,6167,1819,1108,380
70407,1172,7564,6167,1819,1108,380
70407,1172,2459,6167,1819,1109,380
70407,1172,672,6167,1819,1108,379
70408,1172,264,6166,1819,1110,382
70408,1172,7568,6166,1819,1108,380
70408,1172,673,6167,1819,1109,379
