TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
79561,1148,172,6191,1821,1108,380,39776
75571,1147,172,6171,1820,1108,379,39752
77202,1148,172,6191,1820,1108,379,39762
70279,1148,172,6191,1821,1110,380,39779
70320,1148,171,6191,1820,1109,380,39780
70331,1148,172,6192,1820,1106,381,39766
70331,1148,172,6191,1820,1109,380,39775
70306,1147,172,6171,1820,1107,380,39753
70267,1149,171,6191,1821,1110,379,39730
70267,1148,171,6191,1820,1109,379,39774
77191,1148,171,6187,1821,1106,379,39771
75923,1148,171,6191,1821,1109,379,39756
70369,1147,172,6167,1820,1106,379,39742
79801,1147,171,6191,1820,1105,379,39745
70368,1148,172,6192,1820,1111,382,39775
70356,1147,172,6167,1821,1107,381,39754
70319,1148,172,6191,1821,1107,379,39769
70305,1148,172,6184,1820,1109,380,39768
86558,1148,172,6170,1821,1107,379,39733
70356,1147,171,6191,1821,1107,379,39770
70407,1148,172,6191,1821,1108,379,39760
75723,1149,171,6191,1821,1106,379,39781
70469,1147,172,6191,1820,1106,379,39749
70394,1147,171,6173,1821,1106,380,39744
70342,1147,172,6192,1820,1106,379,39766
70329,1148,171,6192,1820,1107,380,39772
87060,1148,171,6191,1819,1104,380,39767
75672,1147,171,6191,1821,1106,379,39738
70395,1147,171,6191,1821,1107,379,39762
70394,1148,172,6182,1820,1107,382,39720
70356,1149,171,6191,1821,1107,380,39772
76047,1147,173,6191,1821,1107,382,39773
70393,1148,171,6187,1821,1104,379,39762
70306,1147,171,6186,1821,1108,380,39764
77203,1148,172,6175,1821,1110,381,39761
70419,1148,171,6182,1821,1109,380,39725
70381,1148,171,6191,1821,1105,379,39772
70382,1147,171,6191,1820,1108,381,39774
70395,1147,172,6191,1821,1109,382,39781
79750,1148,172,6191,1821,1103,380,39766
75795,1148,172,6191,1820,1105,379,39761
70379,1148,172,6191,1819,1106,379,39759
77252,1148,171,6180,1820,1106,379,39742
70367,1147,171,6191,1820,1107,378,39770
70382,1148,172,6191,1820,1105,380,39763
70382,1147,171,6191,1821,1105,380,39766
70369,1148,172,6191,1821,1108,379,39768
70356,1148,172,6178,1821,1106,382,39750
70306,1148,171,6191,1821,1108,379,39749
70293,1148,171,6191,1821,1109,380,39771
77228,1148,171,6191,1820,1106,382,39776
75633,1147,172,6191,1820,1107,379,39780
79827,1148,171,6191,1820,1108,379,39773
70494,1149,171,6190,1820,1104,379,39767
70369,1148,172,6167,1821,1106,379,39746
70344,1147,171,6185,1821,1106,380,39720
70392,1148,172,6191,1820,1108,380,39757
70317,1148,172,6192,1820,1109,380,39774
77227,1148,172,6191,1820,1108,380,39777
70356,1148,171,6191,1821,1105,380,39768
70408,1148,172,6191,1820,1104,380,39761
75873,1148,172,6191,1820,1106,379,39769
70420,1148,172,6190,1820,1111,381,39758
70343,1147,172,6191,1820,1104,382,39734
79648,1148,172,6180,1820,1105,380,39725
70305,1148,171,6191,1820,1107,380,39769
77215,1148,172,6167,1820,1107,379,39722
70381,1148,171,6191,1820,1108,380,39768
70394,1148,171,6191,1819,1106,380,39771
70407,1148,171,6191,1821,1107,381,39764
75735,1148,171,6191,1820,1108,379,39770
70381,1148,172,6191,1820,1108,379,39773
70343,1148,171,6168,1820,1108,379,39743
70256,1148,172,6177,1820,1107,379,39759
77241,1148,171,6186,1821,1107,379,39743
79699,1147,172,6192,1820,1110,380,39765
70382,1147,171,6191,1820,1110,379,39761
79738,1147,171,6191,1821,1104,382,39769
70444,1148,172,6192,1820,1109,379,39767
70381,1148,172,6191,1821,1110,379,39777
75847,1147,172,6192,1820,1109,379,39773
70430,1148,172,6188,1820,1106,379,39751
77267,1147,171,6191,1821,1108,381,39761
70318,1147,171,6175,1821,1110,380,39766
70369,1147,171,6191,1821,1105,380,39772
70380,1148,172,6191,1821,1108,381,39769
70481,1148,172,6191,1821,1105,379,39759
75835,1148,171,6191,1820,1109,382,39754
70330,1148,172,6191,1820,1106,379,39772
70318,1147,171,6191,1821,1104,379,39754
92287,1147,171,6191,1821,1104,380,39757
70418,1148,171,6183,1820,1108,380,39771
70381,1148,172,6192,1820,1107,379,39773
70470,1148,171,6177,1821,1106,379,39749
70383,1147,171,6191,1820,1110,380,39776
